fifa_match_id,fifa_id_ifes,espn_match_id,match_number,stage,kickoff_utc,home_nation_id,away_nation_id,fifa_player_id,name,nation_id,position,real_position,jersey_num,Assists,AttemptAtGoal,AttemptAtGoalOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DistanceHighSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperSaves,Goals,GoalsConceded,GoalsOutsideThePenaltyArea,LinebreaksAttempted,LinebreaksAttemptedCompleted,LinebreaksCompletedUnderPressure,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,358003,Vladimir DARIDA,CZE,Midfielder,Midfielder,8.0,0.0,1.0,0.0,2.0,0.0,7.716931343078613,0.0,2.0,0.0,0.0,0.0,0.0,34.0,191.10000610351562,1986.0201416015625,14.0,19.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,3.0,42.0,20.0,1.0,26.0,0.0,0.0,18.0,14.0,0.0,0.0,5.0,5.0,0.0,3.0,17.0,0.0,135.0,49.0,0.0,1.0,2.0,58.453383333333335,29.52939796447754,7507.51953125,0.0148725975304842,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,395050,Aubrey MODIBA,RSA,Defender,Defender,6.0,0.0,3.0,0.0,2.0,1.0,6.125432014465332,0.0,1.0,1.0,1.0,3.0,2.0,13.0,84.6500015258789,3944.729736328125,16.0,19.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,27.0,14.0,1.0,129.0,60.0,9.0,46.0,0.0,0.0,59.0,50.0,0.0,0.0,13.0,15.0,0.0,47.0,11.0,0.0,142.0,37.0,0.0,0.0,0.0,101.34171666666667,29.05838394165039,10348.4609375,0.09982911497354507,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,395059,Ricardo GOSS,RSA,Goalkeeper,Goalkeeper,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,395986,Ronwen WILLIAMS,RSA,Goalkeeper,Goalkeeper,1.0,0.0,0.0,0.0,0.0,1.0,3.3126401901245117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4204.490234375,5.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,36.0,12.0,7.0,125.0,46.0,2.0,23.0,0.0,0.0,65.0,48.0,0.0,0.0,17.0,0.0,0.0,54.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,101.34171666666667,24.299209594726562,5596.25,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,401481,Patrik Schick,CZE,Forward,Forward,10.0,0.0,2.0,1.0,3.0,0.0,6.71662712097168,0.0,1.0,0.0,0.0,0.0,0.0,42.0,71.04000091552734,3589.050048828125,14.0,20.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,58.0,33.0,3.0,21.0,0.0,0.0,20.0,18.0,0.0,0.0,7.0,21.0,0.0,6.0,23.0,0.0,115.0,33.0,0.0,0.0,1.0,101.34171666666667,29.01687240600586,11347.240234375,0.2684764862060547,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,403616,Teboho MOKOENA,RSA,Midfielder,Midfielder,4.0,0.0,2.0,1.0,1.0,1.0,6.229025363922119,0.0,1.0,1.0,0.0,0.0,0.0,28.0,140.37998962402344,3520.610107421875,59.0,65.0,4.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,39.0,34.0,17.0,213.0,70.0,8.0,71.0,0.0,0.0,98.0,91.0,1.0,1.0,38.0,1.0,0.0,69.0,33.0,0.0,135.0,38.0,0.0,0.0,0.0,101.34171666666667,31.287723541259766,10523.7197265625,0.7932943105697632,1.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,404885,Tomas SOUCEK,CZE,Midfielder,Midfielder,22.0,0.0,0.0,0.0,0.0,0.0,7.072665214538574,0.0,0.0,0.0,0.0,0.0,0.0,15.0,37.590003967285156,921.1300659179688,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,21.0,10.0,0.0,11.0,1.0,0.0,10.0,8.0,0.0,0.0,4.0,2.0,0.0,4.0,6.0,0.0,68.0,17.0,1.0,0.0,0.0,30.743466666666663,26.932254791259766,3640.14990234375,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,419211,Lyle FOSTER,RSA,Forward,Forward,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,419223,Oswin APPOLLIS,RSA,Forward,Forward,7.0,0.0,1.0,0.0,2.0,0.0,6.550605297088623,0.0,1.0,0.0,4.0,4.0,0.0,33.0,155.16000366210938,3530.710205078125,27.0,37.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,8.0,6.0,90.0,38.0,5.0,119.0,0.0,0.0,40.0,35.0,0.0,0.0,30.0,18.0,0.0,12.0,31.0,0.0,145.0,62.0,0.0,0.0,0.0,101.34171666666667,32.193450927734375,11066.791015625,0.018091784790158272,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,419225,Bradley Cross,RSA,Defender,Defender,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,430917,Evidence MAKGOPA,RSA,Forward,Forward,17.0,0.0,2.0,2.0,0.0,0.0,6.239429473876953,0.0,0.0,0.0,0.0,0.0,0.0,8.0,90.1600112915039,1212.9000244140625,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,9.0,2.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,0.0,43.0,14.0,1.0,0.0,0.0,31.15596666666667,28.554492950439453,3253.7802734375,0.11709759384393692,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,433668,Michal SADILEK,CZE,Midfielder,Midfielder,18.0,0.0,3.0,1.0,0.0,1.0,7.610147476196289,0.0,0.0,1.0,1.0,2.0,0.0,33.0,197.77999877929688,2299.93994140625,9.0,16.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,16.0,11.0,6.0,67.0,32.0,5.0,32.0,0.0,0.0,27.0,20.0,0.0,0.0,7.0,7.0,1.0,16.0,13.0,0.0,140.0,52.0,0.0,1.0,0.0,70.59825000000001,29.484577178955078,8935.9697265625,0.5445753931999207,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,433754,Adam HLOZEK,CZE,Forward,Forward,9.0,0.0,1.0,0.0,5.0,0.0,7.068833827972412,0.0,2.0,0.0,0.0,1.0,1.0,50.0,253.95999145507812,2696.540283203125,9.0,17.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,34.0,20.0,3.0,23.0,0.0,0.0,12.0,8.0,0.0,0.0,9.0,13.0,3.0,3.0,17.0,0.0,122.0,49.0,0.0,1.0,1.0,70.60576666666667,31.74921989440918,8309.8203125,0.028980251401662827,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,433755,David Zima,CZE,Defender,Defender,2.0,0.0,0.0,0.0,0.0,0.0,7.075246334075928,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,787.3399658203125,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,16.0,7.0,0.0,2.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,23.0,9.0,1.0,0.0,0.0,19.474083333333326,24.583059310913086,2311.47998046875,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,441162,Jindrich STANEK,CZE,Goalkeeper,Goalkeeper,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,441166,Jaroslav ZELENY,CZE,Defender,Defender,20.0,0.0,1.0,0.0,2.0,0.0,6.471320152282715,0.0,1.0,0.0,0.0,0.0,0.0,15.0,74.19999694824219,1612.60986328125,5.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,33.0,19.0,2.0,9.0,0.0,0.0,13.0,8.0,0.0,0.0,2.0,7.0,1.0,10.0,5.0,0.0,66.0,20.0,1.0,0.0,0.0,42.87161666666667,29.214548110961914,4633.85986328125,0.015176655724644661,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,441167,Tomas HOLES,CZE,Defender,Defender,3.0,0.0,0.0,0.0,1.0,2.0,6.310791969299316,0.0,1.0,2.0,0.0,0.0,0.0,22.0,105.18000030517578,3616.120361328125,18.0,22.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,13.0,5.0,76.0,34.0,2.0,10.0,0.0,0.0,33.0,25.0,0.0,0.0,4.0,1.0,0.0,21.0,12.0,0.0,130.0,38.0,0.0,0.0,1.0,101.34171666666667,31.343080520629883,10661.259765625,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,441170,Ladislav KREJCI,CZE,Defender,Defender,7.0,0.0,4.0,0.0,1.0,0.0,6.456874847412109,0.0,1.0,0.0,0.0,1.0,1.0,10.0,84.63999938964844,4040.93994140625,31.0,37.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,23.0,21.0,17.0,107.0,44.0,7.0,8.0,0.0,0.0,50.0,47.0,0.0,0.0,4.0,3.0,0.0,23.0,23.0,0.0,127.0,28.0,0.0,0.0,0.0,101.34171666666667,29.779701232910156,10908.0,0.4254615306854248,1.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,441171,Jan KUCHTA,CZE,Forward,Forward,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,463218,Khuliso MUDAU,RSA,Defender,Defender,20.0,0.0,0.0,0.0,0.0,0.0,6.245384216308594,0.0,0.0,0.0,0.0,4.0,1.0,18.0,394.3800048828125,3499.22998046875,24.0,30.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,17.0,6.0,129.0,55.0,5.0,21.0,1.0,0.0,60.0,56.0,0.0,0.0,4.0,8.0,2.0,42.0,19.0,0.0,115.0,46.0,0.0,0.0,0.0,101.34171666666667,32.820796966552734,10551.41015625,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,463221,Nkosinathi SIBISI,RSA,Defender,Defender,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,463234,Thapelo MASEKO,RSA,Forward,Forward,12.0,0.0,3.0,0.0,7.0,0.0,6.285327911376953,0.0,4.0,0.0,0.0,1.0,0.0,25.0,192.91000366210938,3320.080078125,17.0,27.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,58.0,28.0,4.0,39.0,0.0,0.0,20.0,18.0,0.0,0.0,11.0,14.0,1.0,14.0,16.0,0.0,109.0,52.0,0.0,1.0,3.0,88.037,32.3654899597168,9209.1201171875,0.11977002769708633,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,463236,Jayden ADAMS,RSA,Midfielder,Midfielder,23.0,0.0,0.0,0.0,0.0,1.0,6.641655921936035,0.0,0.0,1.0,0.0,0.0,0.0,7.0,45.88999938964844,1963.9100341796875,12.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,39.0,15.0,2.0,19.0,0.0,0.0,20.0,20.0,0.0,0.0,5.0,4.0,0.0,11.0,7.0,0.0,73.0,19.0,0.0,1.0,0.0,49.28841666666667,28.576797485351562,5460.7705078125,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,472908,Vladimir COUFAL,CZE,Defender,Defender,5.0,0.0,0.0,0.0,1.0,0.0,7.001091003417969,0.0,1.0,0.0,4.0,6.0,4.0,22.0,204.05999755859375,3768.479736328125,15.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,21.0,15.0,8.0,71.0,42.0,8.0,26.0,1.0,0.0,33.0,21.0,0.0,0.0,2.0,5.0,0.0,8.0,18.0,0.0,165.0,56.0,0.0,0.0,1.0,101.34171666666667,30.506399154663086,11827.390625,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,481242,Iqraam RAYNERS,RSA,Forward,Forward,15.0,0.0,1.0,0.0,0.0,0.0,6.310240745544434,0.0,0.0,0.0,0.0,0.0,0.0,30.0,321.6500244140625,3107.420166015625,4.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,27.0,19.0,2.0,27.0,2.0,0.0,10.0,9.0,0.0,0.0,7.0,13.0,1.0,3.0,13.0,0.0,68.0,45.0,0.0,1.0,0.0,70.18575,32.8613166809082,7369.740234375,0.1087253987789154,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,483936,David DOUDERA,CZE,Defender,Defender,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,483961,Tomas CHORY,CZE,Forward,Forward,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,483990,David JURASEK,CZE,Defender,Defender,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,484003,Mojmir CHYTIL,CZE,Forward,Forward,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,484011,Lukas PROVOD,CZE,Midfielder,Midfielder,17.0,0.0,1.0,0.0,2.0,0.0,7.011376857757568,0.0,1.0,0.0,0.0,1.0,1.0,14.0,84.77999877929688,942.8800048828125,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,3.0,16.0,8.0,2.0,16.0,0.0,0.0,5.0,4.0,0.0,0.0,6.0,5.0,1.0,4.0,5.0,0.0,57.0,21.0,1.0,0.0,0.0,30.735950000000003,30.69428253173828,3602.780029296875,0.04558223858475685,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,484012,Matej KOVAR,CZE,Goalkeeper,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2119,,,,
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,486080,Robin HRANAC,CZE,Defender,Defender,4.0,0.0,0.0,0.0,0.0,0.0,5.974345684051514,0.0,0.0,0.0,0.0,0.0,0.0,16.0,111.50000762939453,3981.33984375,13.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,6.0,3.0,73.0,30.0,1.0,2.0,0.0,0.0,35.0,31.0,0.0,0.0,1.0,0.0,0.0,28.0,6.0,0.0,106.0,35.0,0.0,0.0,0.0,101.34171666666667,32.003807067871094,10093.33984375,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,486081,Lukas CERV,CZE,Midfielder,Midfielder,12.0,0.0,1.0,1.0,3.0,1.0,6.5495734214782715,0.0,2.0,1.0,0.0,0.0,0.0,15.0,21.920000076293945,2750.97998046875,15.0,18.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,6.0,5.0,52.0,23.0,2.0,26.0,0.0,0.0,24.0,19.0,0.0,0.0,11.0,1.0,0.0,14.0,12.0,0.0,88.0,26.0,0.0,1.0,1.0,81.86763333333334,26.655893325805664,8924.01953125,0.014584885910153389,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,486082,Pavel SULC,CZE,Forward,Forward,15.0,0.0,0.0,0.0,1.0,0.0,6.711089134216309,0.0,1.0,0.0,0.0,1.0,1.0,27.0,163.11000061035156,1558.52001953125,12.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,36.0,17.0,2.0,24.0,0.0,0.0,14.0,11.0,0.0,0.0,7.0,10.0,1.0,5.0,13.0,0.0,84.0,27.0,1.0,0.0,1.0,42.888333333333335,32.06409454345703,4808.7001953125,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,486161,Relebohile MOFOKENG,RSA,Forward,Forward,10.0,0.0,1.0,1.0,1.0,1.0,7.5738205909729,0.0,1.0,1.0,0.0,1.0,0.0,23.0,129.13999938964844,1619.8399658203125,13.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,4.0,48.0,21.0,3.0,23.0,0.0,0.0,21.0,16.0,0.0,0.0,8.0,10.0,1.0,14.0,10.0,0.0,102.0,23.0,1.0,0.0,0.0,52.0533,29.958791732788086,6568.0498046875,0.03803693875670433,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,494246,Sipho CHAINE,RSA,Goalkeeper,Goalkeeper,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,494248,Thalente MBATHA,RSA,Midfielder,Midfielder,5.0,0.0,1.0,0.0,0.0,1.0,6.591371536254883,0.0,0.0,1.0,0.0,2.0,0.0,28.0,278.219970703125,3794.190185546875,15.0,21.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,8.0,5.0,76.0,35.0,3.0,48.0,0.0,0.0,33.0,30.0,0.0,0.0,13.0,2.0,1.0,24.0,12.0,0.0,159.0,47.0,0.0,0.0,0.0,101.34171666666667,31.10123634338379,11135.509765625,0.004065040498971939,1.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,502245,Olwethu MAKHANYA,RSA,Defender,Defender,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,504192,Khulumani NDAMANE,RSA,Defender,Defender,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,504193,Tshepang MOREMI,RSA,Forward,Forward,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,504199,Mbekezeli MBOKAZI,RSA,Defender,Defender,14.0,0.0,3.0,0.0,6.0,1.0,5.279231548309326,0.0,3.0,0.0,0.0,0.0,0.0,7.0,218.44000244140625,3598.2001953125,11.0,21.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,8.0,5.0,139.0,59.0,5.0,7.0,0.0,0.0,62.0,56.0,0.0,0.0,3.0,0.0,0.0,55.0,9.0,0.0,89.0,34.0,0.0,0.0,2.0,101.34171666666667,32.7012939453125,8919.080078125,0.03789731115102768,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,504200,Samukele KABINI,RSA,Defender,Defender,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,506038,Kamogelo SEBELEBELE,RSA,Forward,Forward,25.0,0.0,0.0,0.0,0.0,0.0,7.774587631225586,0.0,0.0,0.0,0.0,1.0,0.0,4.0,64.4800033569336,415.760009765625,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,6.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,2.0,1.0,5.0,2.0,0.0,27.0,11.0,1.0,0.0,0.0,13.304716666666664,28.32905387878418,1742.9300537109375,0.0,0.0
400021440,151610,760438,25,group_a,2026-06-18 16:00:00+00:00,CZE,RSA,506039,Ime OKON,RSA,Defender,Defender,21.0,0.0,0.0,0.0,1.0,0.0,6.073329925537109,0.0,1.0,0.0,0.0,0.0,0.0,9.0,232.04998779296875,3799.4404296875,28.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,18.0,12.0,6.0,180.0,60.0,6.0,19.0,0.0,0.0,86.0,81.0,0.0,0.0,7.0,1.0,0.0,59.0,23.0,0.0,141.0,55.0,0.0,0.0,0.0,101.34171666666667,31.52410125732422,10260.990234375,0.0,0.0
